DATE,HOMICIDIOS_MUJERES
11-30-2022,7
11-4-2022,12
11-5-2022,11
11-6-2022,9
11-7-2022,8
11-8-2022,7
11-9-2020,1
11-9-2021,1
11-9-2022,19
12-1-2022,2
12-1-2022,16
12-10-2021,1
12-10-2022,6
12-11-2022,6
12-12-2021,1
12-12-2022,5
12-13-2022,8
12-14-2021,1
12-14-2022,8
12-15-2021,1
12-15-2022,10
12-16-2021,1
12-16-2022,12
12-17-2021,1
12-17-2022,6
12-18-2022,14
12-19-2021,1
12-19-2022,15
12-2-2021,1
12-2-2022,12
12-20-2022,13
12-21-2022,8
12-22-2021,1
12-22-2022,7
12-23-2021,1
12-23-2022,1
12-24-2022,8
12-25-2022,10
12-26-2022,10
12-27-2022,17
12-28-2019,1
12-28-2021,1
12-28-2022,5
12-29-2022,9
12-3-2021,1
12-3-2022,8
12-30-2022,8
12-31-2021,4
12-31-2022,4
12-4-2020,1
12-4-2021,1
12-4-2022,10
12-5-2022,6
12-6-2022,7
12-7-2020,1
12-7-2021,2
12-7-2022,9
12-8-2022,17
12-9-2021,2
12-9-2022,9
2-1-2022,3
2-1-2022,12
2-10-2022,14
2-11-2020,1
2-11-2022,8
2-12-2022,6
2-13-2022,8
2-14-2020,1
2-14-2022,12
2-15-2022,19
2-16-2022,14
2-17-2022,9
2-18-2022,8
2-19-2022,14
2-2-2022,9
2-20-2022,7
2-21-2019,1
2-21-2022,10
2-22-2022,10
2-23-2022,9
2-24-2017,1
2-24-2022,7
2-25-2022,17
2-26-2022,9
2-27-2022,14
2-28-2022,8
2-3-2021,1
2-3-2022,18
2-4-2022,7
2-5-2022,7
2-6-2022,14
2-7-2022,7
2-8-2022,9
2-9-2022,7
3-1-2022,2
3-1-2022,9
3-10-2021,1
3-10-2022,9
3-11-2021,1
3-11-2022,6
3-12-2022,6
3-13-2022,8
3-14-2022,10
3-15-2022,12
3-16-2022,13
3-17-2022,16
3-18-2022,10
3-19-2022,6
3-2-2022,14
3-20-2022,14
3-21-2022,5
3-22-2016,1
3-22-2022,16
3-23-2022,8
3-24-2019,1
3-24-2020,1
3-24-2022,9
3-25-2022,9
3-26-2022,12
3-27-2022,13
3-28-2022,9
3-29-2021,1
3-29-2022,9
3-3-2020,1
3-3-2022,10
3-30-2022,14
3-31-2019,1
3-31-2022,8
3-4-2022,7
3-5-2022,6
3-6-2022,4
3-7-2022,12
3-8-2012,1
3-8-2022,11
3-9-2022,9
4-1-2021,1
4-1-2022,15
4-10-2022,12
4-11-2022,26
4-12-2022,10
4-13-2019,1
4-13-2022,14
4-14-2022,10
4-15-2022,9
4-16-2022,12
4-17-2022,16
4-18-2022,16
4-19-2021,1
4-19-2022,13
4-2-2022,9
4-20-2022,16
4-21-2022,12
4-22-2022,10
4-23-2022,12
4-24-2022,7
4-25-2022,10
4-26-2022,6
4-27-2022,5
4-28-2022,4
4-29-2022,7
4-3-2019,1
4-3-2022,10
4-30-2022,16
4-4-2022,15
4-5-2020,1
4-5-2022,5
4-6-2022,9
4-7-2020,1
4-7-2022,11
4-8-2022,5
4-9-2022,6
5-1-2022,15
5-10-2022,10
5-11-2022,13
5-12-2019,1
5-12-2021,1
5-12-2022,8
5-13-2022,12
5-14-2022,10
5-15-2022,14
5-16-2022,9
5-17-2022,8
5-18-2022,6
5-19-2022,9
5-2-2022,16
5-20-2022,12
5-21-2022,9
5-22-2022,10
5-23-2022,19
5-24-2022,15
5-25-2022,8
5-26-2022,13
5-27-2022,6
5-28-2022,6
5-29-2022,10
5-3-2022,8
5-30-2022,8
5-31-2022,4
5-4-2022,12
5-5-2022,7
5-6-2022,15
5-7-2022,11
5-8-2022,9
5-9-2022,10
6-1-2021,1
6-1-2022,12
6-1-2022,3
6-10-2022,17
6-11-2022,14
6-12-2020,1
6-12-2022,10
6-13-2022,10
6-14-2022,11
6-15-2022,16
6-16-2022,14
6-17-2022,8
6-18-2020,1
6-18-2022,11
6-19-2021,1
6-19-2022,17
6-2-2022,14
6-20-2020,2
6-20-2021,2
6-20-2022,18
6-21-2021,1
6-21-2022,15
6-22-2022,14
6-23-2022,9
6-24-2022,11
6-25-2022,9
6-26-2022,19
6-27-2022,10
6-28-2020,1
6-28-2022,6
6-29-2022,7
6-3-2022,6
6-30-2022,8
6-4-2022,17
6-5-2022,13
6-6-2020,1
6-6-2022,17
6-7-2022,7
6-8-2018,1
6-8-2022,6
6-9-2022,13
7-1-2022,2
7-1-2022,9
7-10-2022,12
7-11-2022,14
7-12-2022,8
7-13-2022,10
7-14-2021,1
7-14-2022,15
7-15-2021,1
7-15-2022,3
7-16-2022,7
7-17-2022,16
7-18-2022,11
7-19-2019,1
7-19-2022,11
7-2-2022,7
7-20-2019,1
7-20-2022,11
7-21-2022,11
7-22-2020,1
7-22-2021,1
7-22-2022,10
7-23-2022,10
7-24-2022,12
7-25-2022,12
7-26-2022,7
7-27-2022,8
7-28-2022,10
7-29-2021,1
7-29-2022,9
7-3-2021,1
7-3-2022,14
7-30-2022,15
7-31-2020,1
7-31-2022,7
7-4-2022,6
7-5-2022,8
7-6-2021,1
7-6-2022,6
7-7-2022,4
7-8-2022,8
7-9-2020,1
7-9-2022,14
8-1-2021,3
8-1-2022,2
8-1-2022,14
8-10-2022,10
8-11-2022,15
8-12-2022,18
8-13-2022,6
8-14-2022,5
8-15-2022,8
8-16-2018,1
8-16-2022,7
8-17-2022,7
8-18-2020,1
8-18-2021,1
8-18-2022,10
8-19-2021,1
8-19-2022,12
8-2-2022,5
8-20-2022,14
8-21-2022,11
8-22-2021,1
8-22-2022,12
8-23-2022,10
8-24-2021,1
8-24-2022,11
8-25-2022,5
8-26-2022,11
8-27-2019,1
8-27-2022,7
8-28-2022,4
8-29-2021,3
8-29-2022,11
8-3-2022,12
8-30-2021,1
8-30-2022,14
8-31-2022,16
8-4-2022,14
8-5-2022,13
8-6-2022,10
8-7-2022,11
8-8-2019,1
8-8-2021,1
8-8-2022,9
8-9-2022,9
9-1-2022,6
9-10-2022,8
9-11-2021,2
9-11-2022,8
9-12-2022,12
9-13-2022,7
9-14-2022,9
9-15-2022,7
9-16-2022,10
9-17-2022,15
9-18-2018,1
9-18-2022,13
9-19-2022,14
9-2-2022,16
9-20-2022,11
9-21-2022,13
9-22-2022,14
9-23-2022,6
9-24-2022,16
9-25-2022,6
9-26-2020,1
9-26-2022,12
9-27-2021,1
9-27-2022,11
9-28-2022,14
9-29-2021,1
9-29-2022,13
9-3-2020,1
9-3-2022,5
9-30-2022,12
9-4-2022,9
9-5-2021,1
9-5-2022,8
9-6-2022,7
9-7-2022,11
9-8-2018,1
9-8-2022,13
9-9-2021,1
9-9-2022,17
