DATE,HOMICIDIOS_MUJERES
5-16-2006,6
5-17-2006,2
5-18-2006,2
5-19-2006,7
5-2-2006,8
5-20-2006,4
5-21-2006,5
5-22-2006,3
5-23-2006,5
5-25-2006,3
5-26-2006,2
5-27-2006,4
5-28-2006,4
5-29-2006,3
5-3-2006,3
5-30-2006,1
5-31-2006,5
5-4-2006,5
5-5-2006,4
5-6-2006,4
5-7-2006,5
5-8-2006,2
5-9-2006,2
6-1-2006,4
6-11-2006,1
6-12-2006,5
6-13-2006,3
6-14-2006,1
6-15-2006,1
6-16-2006,1
6-17-2006,4
6-18-2006,4
6-19-2006,5
6-2-2006,5
6-20-2006,1
6-21-2006,5
6-22-2006,3
6-23-2006,6
6-24-2006,3
6-25-2006,5
6-26-2006,6
6-27-2006,3
6-28-2006,9
6-29-2006,5
6-3-2006,2
6-30-2006,5
6-4-2006,3
6-5-2006,1
6-7-2006,1
6-8-2006,4
6-9-2006,3
7-1-2006,2
7-1-2006,1
7-10-2006,1
7-11-2006,1
7-12-2006,3
7-13-2006,1
7-14-2006,2
7-15-2006,6
7-16-2006,1
7-17-2006,3
7-18-2006,7
7-19-2006,7
7-2-2006,2
7-20-2006,2
7-21-2006,3
7-22-2006,3
7-23-2006,5
7-24-2006,1
7-26-2006,3
7-27-2005,1
7-27-2006,4
7-28-2006,2
7-29-2006,3
7-3-2006,5
7-30-2006,2
7-31-2006,3
7-4-2006,5
7-5-2006,4
7-6-2006,3
7-7-2006,2
7-8-2006,6
7-9-2006,6
8-1-2006,4
8-11-2005,1
8-11-2006,2
8-12-1968,1
8-12-2006,7
8-13-2006,5
8-14-2006,6
8-16-2006,1
8-17-2006,8
8-18-2006,4
8-19-2006,6
8-2-2006,4
8-20-2006,1
8-21-2006,5
8-22-2006,2
8-23-2004,1
8-23-2006,3
8-24-2006,4
8-25-2006,7
8-26-2006,2
8-27-2006,5
8-28-2006,5
8-29-2006,7
8-3-2005,1
8-3-2006,1
8-30-2006,10
8-31-2006,4
8-4-2006,2
8-5-2006,3
8-6-2006,3
8-7-2004,1
8-7-2006,4
8-8-2006,3
8-9-2006,6
9-1-2005,1
9-1-2006,1
9-1-2006,4
9-10-2006,2
9-11-2006,5
9-12-2006,2
9-13-2006,8
9-14-2006,6
9-15-2006,6
9-16-2006,3
9-17-2006,4
9-19-2006,3
9-2-2006,5
9-20-2006,5
9-21-2006,4
9-22-2006,7
9-23-2006,6
9-24-2006,5
9-25-2006,3
9-26-2006,2
9-27-2006,4
9-28-2006,2
9-29-2006,4
9-3-2006,3
9-30-2006,3
9-5-2006,3
9-6-2006,4
9-7-2006,2
9-8-2006,4
9-9-2006,3
