DATE,HOMICIDIOS_MUJERES
1-91,118
1-91,6
1-99,12
1-99,5
10-91,122
10-99,35
11-91,118
11-99,15
12-91,98
12-99,17
2-91,97
2-99,24
3-91,109
3-99,27
4-91,104
4-99,25
5-91,93
5-99,18
6-91,103
6-99,18
7-91,109
7-99,18
8-91,100
8-99,22
9-91,101
9-99,20
