DATE,HOMICIDIOS_MUJERES
1-93,2
1-94,5
1-94,120
1-99,3
10-93,4
10-94,136
11-93,3
11-94,109
12-93,19
12-94,104
2-92,1
2-94,111
3-93,1
3-94,120
4-94,128
5-93,1
5-94,134
6-85,1
6-94,109
7-93,1
7-94,122
8-93,1
8-94,124
9-93,2
9-94,115
