DATE,HOMICIDIOS_MUJERES
3-19-2013,1
3-19-2014,14
3-2-2014,7
3-20-2014,6
3-21-2014,5
3-22-2014,5
3-23-2014,5
3-24-2014,7
3-25-2014,5
3-26-2014,8
3-27-2014,6
3-28-2014,1
3-29-2014,7
3-3-2014,7
3-30-2014,6
3-31-2014,6
3-4-2014,9
3-5-2014,11
3-6-2014,5
3-7-2012,1
3-8-2014,5
3-9-2014,13
4-1-2014,10
4-10-2014,10
4-11-2013,3
4-11-2014,17
4-12-2013,1
4-12-2014,5
4-13-2014,14
4-14-2014,6
4-15-2014,4
4-16-2014,8
4-17-2014,3
4-18-2014,9
4-19-2014,8
4-2-2014,3
4-20-2014,11
4-21-2014,4
4-22-2014,6
4-23-2014,2
4-24-2014,3
4-25-2014,8
4-26-2014,1
4-27-2014,7
4-28-2014,6
4-29-2014,9
4-3-2014,9
4-30-2014,4
4-4-2014,6
4-5-2014,3
4-6-2014,9
4-7-2014,6
4-8-2014,8
4-9-2014,5
5-1-2014,3
5-1-2014,6
5-10-2014,10
5-11-2014,9
5-12-2011,1
5-12-2014,10
5-13-2014,4
5-14-2014,9
5-15-2014,9
5-16-2014,8
5-17-2014,6
5-18-2014,10
5-19-2014,18
5-2-2014,4
5-20-2014,7
5-21-2014,9
5-22-2014,8
5-23-2014,6
5-24-2014,3
5-25-2014,2
5-26-2014,8
5-27-2014,8
5-28-2014,2
5-29-2014,3
5-3-2014,8
5-30-2014,8
5-31-2014,8
5-4-2014,6
5-5-2014,7
5-6-2014,1
5-7-2014,6
5-8-2014,10
5-9-2012,1
5-9-2014,8
6-1-2013,1
6-1-2014,4
6-1-2014,1
6-10-2014,4
6-11-2014,7
6-12-2014,7
6-13-2014,9
6-14-2014,5
6-15-2014,7
6-16-2014,10
6-17-2014,6
6-18-2014,9
6-19-2014,2
6-2-2014,10
6-20-2013,1
6-20-2014,4
6-21-2014,6
6-22-2014,7
6-23-2013,2
6-23-2014,7
6-24-2014,7
6-25-2014,4
6-26-2014,7
6-27-2014,5
6-28-2014,7
6-29-2014,6
6-3-2014,11
6-30-2014,15
6-4-2014,7
6-5-2014,4
6-6-2014,2
6-7-2012,1
6-7-2014,6
6-8-2014,6
6-9-2011,1
6-9-2014,7
7-1-2014,1
7-1-2014,10
7-10-2014,6
7-11-2014,5
7-12-2014,6
7-13-2008,1
7-13-2014,7
7-14-2014,7
7-15-2014,1
7-16-2014,4
7-17-2014,5
7-18-2014,8
7-19-2014,10
7-2-2014,11
7-20-2014,6
7-21-2014,7
7-22-2014,8
7-23-2013,2
7-23-2014,6
7-24-2014,9
7-25-2013,1
7-25-2014,4
7-26-2014,4
7-27-2014,7
7-28-2014,4
7-29-2014,8
7-3-2013,1
7-3-2014,3
7-30-2014,1
7-31-2014,8
7-4-2014,4
7-5-2014,5
7-6-2014,11
7-7-2014,5
7-8-2014,7
7-9-2014,10
8-1-2014,5
8-10-2014,10
8-11-2014,5
8-12-2014,3
8-13-2013,2
8-13-2014,5
8-14-2014,6
8-15-2013,1
8-15-2014,6
8-16-2014,2
8-17-2014,11
8-18-2014,4
8-19-2014,3
8-2-2014,9
8-20-2013,3
8-20-2014,3
8-21-2014,9
8-22-2014,8
8-23-2013,1
8-23-2014,1
8-24-2014,8
8-25-2014,6
8-26-2014,11
8-27-2014,3
8-28-2013,1
8-28-2014,7
8-29-2014,2
8-3-2014,5
8-30-2014,8
8-31-2014,4
8-4-2014,9
8-5-2014,1
8-6-2014,8
8-7-2014,7
8-8-2012,1
8-8-2014,5
8-9-2014,3
9-1-2013,1
9-1-2014,8
9-10-2014,3
9-11-2013,1
9-11-2014,2
9-12-2014,4
9-13-2014,9
9-14-2014,7
9-15-2014,4
9-16-2014,11
9-17-2014,16
9-18-2014,8
9-19-2014,6
9-2-2014,7
9-20-2014,9
9-21-2014,4
9-22-2014,6
9-23-2014,6
9-24-2014,8
9-25-2013,1
9-25-2014,5
9-26-2014,7
9-27-2014,3
9-28-2014,9
9-29-2014,9
9-3-2013,1
9-3-2014,11
9-30-2014,12
9-4-2014,4
9-5-2014,10
9-6-2014,7
9-7-2014,9
9-8-2014,4
9-9-2013,1
9-9-2014,4
