DATE,HOMICIDIOS_MUJERES
1-90,10
1-90,114
1-99,20
1-99,4
10-90,123
10-99,22
11-90,127
11-99,24
12-90,113
12-99,34
2-90,103
2-99,18
3-90,86
3-99,17
4-90,82
4-99,16
5-90,108
5-99,23
6-90,102
6-99,30
7-90,85
7-99,18
8-90,101
8-99,23
9-90,95
9-99,22
