DATE,HOMICIDIOS_MUJERES
12-13-2011,12
12-14-2010,1
12-14-2011,3
12-15-2010,2
12-15-2011,8
12-16-2010,1
12-16-2011,6
12-17-2010,3
12-17-2011,2
12-18-2010,1
12-18-2011,5
12-19-2010,2
12-19-2011,5
12-2-2011,2
12-20-2008,1
12-20-2010,1
12-20-2011,2
12-21-2010,3
12-21-2011,4
12-22-2011,7
12-23-2010,1
12-23-2011,8
12-24-2011,8
12-25-2010,1
12-25-2011,5
12-26-2011,3
12-27-2010,1
12-27-2011,4
12-28-2010,1
12-28-2011,6
12-29-2010,7
12-29-2011,1
12-3-2011,4
12-30-2010,2
12-30-2011,2
12-31-2001,1
12-31-2010,8
12-31-2011,1
12-4-2011,8
12-5-2010,2
12-5-2011,7
12-6-2010,1
12-6-2011,10
12-7-2010,1
12-7-2011,6
12-8-2011,8
12-9-2010,2
12-9-2011,11
2-1-2011,1
2-1-2011,7
2-10-2011,14
2-11-2011,8
2-12-2011,8
2-13-2011,13
2-14-2011,14
2-15-2011,8
2-16-2011,7
2-17-2011,6
2-18-2011,10
2-19-2011,8
2-2-2011,3
2-20-2011,4
2-21-2011,4
2-22-2011,5
2-23-2011,11
2-24-2011,6
2-25-2010,2
2-25-2011,1
2-26-2011,5
2-27-2011,9
2-28-2011,7
2-3-2011,7
2-4-2011,5
2-5-2011,11
2-6-2011,6
2-7-2011,3
2-8-2011,8
2-9-2011,5
3-1-2011,5
3-10-2011,8
3-11-2011,6
3-12-2011,5
3-13-2011,7
3-14-2011,1
3-15-2011,7
3-16-2011,3
3-17-2011,9
3-18-2011,7
3-19-2011,2
3-2-2011,6
3-20-2011,16
3-21-2011,10
3-22-2011,10
3-23-2011,8
3-24-2011,7
3-25-2011,10
3-26-2011,8
3-27-2011,6
3-28-2011,6
3-29-2011,9
3-3-2011,5
3-30-2011,9
3-31-2011,8
3-4-2011,7
3-5-2011,10
3-6-2011,7
3-7-2011,1
3-8-2011,6
3-9-2011,7
4-1-2011,1
4-1-2011,9
4-10-2011,8
4-11-2011,10
4-12-2010,1
4-12-2011,5
4-13-2010,1
4-13-2011,6
4-14-2011,9
4-15-2011,3
4-16-2011,3
4-17-2011,13
4-18-2011,10
4-19-2011,8
4-2-2011,3
4-20-2011,8
4-21-2011,3
4-22-2011,12
4-23-2011,6
4-24-2011,6
4-25-2011,4
4-26-2011,6
4-27-2011,8
4-28-2011,6
4-29-2011,1
4-3-2011,10
4-30-2011,8
4-4-2011,6
4-5-2011,2
4-6-2011,7
4-7-2011,2
4-8-2011,9
4-9-2011,3
5-1-2011,12
5-1-2011,1
5-10-2011,6
5-11-2011,8
5-12-2011,16
5-13-2011,7
5-14-2011,3
5-15-2011,11
5-16-2011,10
5-17-2011,4
5-18-2011,8
5-19-2011,8
5-2-2011,3
5-20-2011,6
5-21-2011,5
5-22-2011,3
5-23-2011,7
5-24-2011,6
5-25-2011,10
5-26-2011,3
5-27-2011,3
5-28-2011,5
5-29-2011,6
5-3-2011,6
5-30-2011,7
5-31-2011,11
5-4-2008,1
5-4-2011,7
5-5-2011,12
5-6-2011,8
5-7-2011,5
5-8-2011,9
5-9-2011,5
6-1-2011,8
6-10-2011,5
6-11-2011,4
6-12-2011,6
6-13-2010,1
6-13-2011,4
6-14-2011,6
6-15-2011,6
6-16-2011,4
6-17-2011,6
6-18-2011,3
6-19-2011,8
6-2-2011,7
6-20-2011,10
6-21-2011,8
6-22-2011,1
6-23-2011,5
6-24-2011,10
6-25-2010,1
6-25-2011,5
6-26-2011,14
6-27-2011,5
6-28-2011,7
6-29-2011,8
6-3-2011,9
6-30-2011,10
6-4-2011,16
6-5-2011,6
6-6-2011,11
6-7-2011,9
6-8-2011,7
6-9-2011,10
7-1-2010,1
7-1-2011,7
7-10-2011,10
7-11-2011,5
7-12-2011,2
7-13-2011,6
7-14-2011,8
7-15-2011,6
7-16-2010,1
7-16-2011,5
7-17-2010,1
7-17-2011,12
7-18-2011,5
7-19-2011,7
7-2-2011,8
7-20-2011,9
7-21-2011,4
7-22-2011,6
7-23-2011,6
7-24-2010,2
7-24-2011,5
7-25-2011,8
7-26-2011,7
7-27-2011,6
7-28-2011,10
7-29-2011,8
7-3-2011,8
7-30-2011,8
7-31-2011,7
7-4-2011,8
7-5-2011,4
7-6-2011,6
7-7-2011,5
7-8-2011,11
7-9-2011,9
8-1-2011,11
8-1-2011,2
8-10-2011,6
8-11-2011,8
8-12-2011,11
8-13-2011,6
8-14-2011,8
8-15-2011,8
8-16-2011,7
8-17-2011,4
8-18-2011,10
8-19-2011,6
8-2-2011,6
8-20-2011,11
8-21-2011,6
8-22-2011,6
8-23-2011,4
8-24-2010,3
8-24-2011,5
8-25-2010,1
8-25-2011,50
8-26-2011,7
8-27-2011,10
8-28-2011,11
8-29-2011,10
8-3-2011,4
8-30-2011,4
8-31-2011,5
8-4-2011,5
8-5-2011,10
8-6-2011,7
8-7-2011,15
8-8-2011,5
8-9-2011,4
9-1-2011,5
9-10-2011,9
9-11-2011,6
9-12-2011,5
9-13-2011,8
9-14-2011,5
9-15-2010,1
9-15-2011,11
9-16-2010,1
9-16-2011,14
9-17-2011,7
9-18-2011,6
9-19-2011,7
9-2-2011,3
9-20-2011,13
9-21-2011,5
9-22-2011,8
9-23-2011,7
9-24-2011,7
9-25-2010,2
9-25-2011,5
9-26-2011,7
9-27-2011,5
9-28-2011,16
9-29-2011,7
9-3-2011,5
9-30-2010,1
9-30-2011,9
9-4-2009,1
9-4-2011,2
9-5-2011,8
9-6-2011,3
9-7-2011,5
9-8-2011,12
9-9-2011,7
