DATE,HOMICIDIOS_MUJERES
1-92,106
1-92,8
1-99,3
1-99,19
10-92,132
10-99,20
11-92,107
11-99,20
12-92,133
12-99,27
2-92,117
2-99,28
3-92,102
3-99,18
4-92,127
4-99,22
5-92,113
5-99,23
6-92,100
6-99,16
7-91,1
7-92,101
7-99,21
8-92,97
8-99,37
9-92,108
9-99,18
