DATE,HOMICIDIOS_MUJERES
1-63,1
1-83,1
1-92,1
1-93,4
1-93,121
1-99,14
1-99,13
10-92,1
10-93,103
10-99,16
11-92,1
11-93,102
11-99,11
12-87,1
12-92,17
12-93,93
12-99,23
2-92,1
2-93,98
2-99,14
3-90,1
3-92,1
3-93,100
3-99,12
4-92,2
4-93,99
4-99,22
5-93,134
5-99,17
6-93,126
6-99,18
7-40,1
7-93,114
7-99,9
8-90,1
8-92,2
8-93,114
8-99,17
9-90,1
9-93,113
9-99,13
