DATE,HOMICIDIOS_MUJERES
1-93,1
1-95,2
1-95,1
1-96,103
1-96,4
1-99,7
10-92,1
10-94,1
10-96,114
11-86,1
11-95,1
11-96,109
12-95,13
12-96,105
2-94,1
2-96,126
3-96,146
4-95,1
4-96,115
5-94,1
5-96,119
6-69,1
6-96,130
7-96,113
8-96,119
9-95,1
9-96,125
