DATE,HOMICIDIOS_MUJERES
4-2-2019,14
4-20-2019,8
4-21-2019,7
4-22-2019,12
4-23-2019,10
4-24-2019,14
4-25-2019,10
4-26-2019,6
4-27-2019,12
4-28-2019,12
4-29-2019,6
4-3-2019,11
4-30-2019,5
4-4-2019,4
4-5-2018,1
4-5-2019,11
4-6-2019,14
4-7-2019,9
4-8-2019,15
4-9-2019,1
5-1-2019,10
5-1-2019,1
5-10-2019,15
5-11-2019,13
5-12-2019,10
5-13-2019,10
5-14-2019,2
5-15-2019,11
5-16-2019,13
5-17-2019,12
5-18-2018,1
5-18-2019,14
5-19-2019,8
5-2-2019,8
5-20-2019,19
5-21-2019,12
5-22-2019,12
5-23-2019,11
5-24-2019,10
5-25-2019,12
5-26-2019,10
5-27-2019,12
5-28-2019,9
5-29-2019,8
5-3-2019,8
5-30-2019,10
5-31-2019,12
5-4-2018,1
5-4-2019,10
5-5-2019,15
5-6-2019,6
5-7-2019,9
5-8-2019,6
5-9-2017,1
5-9-2019,11
6-1-2018,1
6-1-2019,16
6-10-2019,12
6-11-2019,12
6-12-2019,8
6-13-2017,2
6-13-2019,11
6-14-2019,7
6-15-2019,22
6-16-2019,6
6-17-2019,16
6-18-2019,10
6-19-2019,12
6-2-2019,5
6-20-2019,6
6-21-2019,9
6-22-2019,14
6-23-2016,1
6-23-2019,10
6-24-2019,13
6-25-2019,4
6-26-2019,8
6-27-2019,12
6-28-2019,10
6-29-2018,1
6-29-2019,8
6-3-2019,6
6-30-2018,1
6-30-2019,9
6-4-2019,9
6-5-2019,6
6-6-2019,2
6-7-2019,11
6-8-2019,18
6-9-2019,11
7-1-2019,13
7-10-2019,11
7-11-2019,5
7-12-2019,9
7-13-2019,9
7-14-2019,8
7-15-2019,11
7-16-2019,14
7-17-2019,12
7-18-2019,8
7-19-2019,14
7-2-2019,12
7-20-2019,10
7-21-2019,16
7-22-2019,16
7-23-2019,10
7-24-2018,1
7-24-2019,11
7-25-2019,14
7-26-2019,8
7-27-2019,11
7-28-2019,14
7-29-2019,3
7-3-2019,6
7-30-2019,8
7-31-2019,11
7-4-2019,12
7-5-2019,10
7-6-2019,16
7-7-2019,15
7-8-2016,1
7-8-2018,1
7-8-2019,14
7-9-2019,10
8-1-2017,1
8-1-2019,8
8-10-2018,1
8-10-2019,12
8-11-2019,6
8-12-2019,14
8-13-2019,7
8-14-2019,14
8-15-2017,1
8-15-2019,13
8-16-2018,2
8-16-2019,5
8-17-2019,7
8-18-2019,12
8-19-2018,2
8-19-2019,16
8-2-2019,6
8-20-2019,17
8-21-2019,14
8-22-2019,6
8-23-2019,5
8-24-2019,13
8-25-2019,20
8-26-2019,14
8-27-2019,14
8-28-2018,1
8-28-2019,11
8-29-2019,8
8-3-2019,8
8-30-2019,12
8-31-2018,1
8-31-2019,9
8-4-2019,11
8-5-2019,11
8-6-2019,15
8-7-2018,1
8-7-2019,10
8-8-2019,10
8-9-2019,7
9-1-2018,1
9-1-2019,19
9-10-2019,10
9-11-2019,12
9-12-2018,1
9-12-2019,10
9-13-2019,14
9-14-2019,12
9-15-2019,11
9-16-2016,1
9-16-2018,2
9-16-2019,7
9-17-2018,1
9-17-2019,14
9-18-2019,10
9-19-2019,8
9-2-2019,11
9-20-2019,14
9-21-2019,13
9-22-2019,13
9-23-2019,10
9-24-2019,13
9-25-2019,14
9-26-2018,1
9-26-2019,7
9-27-2019,10
9-28-2019,4
9-29-2019,9
9-3-2019,6
9-30-2019,9
9-4-2019,4
9-5-2019,14
9-6-2019,11
9-7-2019,8
9-8-2019,10
9-9-2019,15
