DATE,HOMICIDIOS_MUJERES
1-96,1
1-97,110
1-97,3
1-99,6
10-96,2
10-97,133
11-91,1
11-95,1
11-96,2
11-97,126
12-95,2
12-96,26
12-97,91
2-95,1
2-96,1
2-97,121
3-92,1
3-96,1
3-97,123
4-97,94
5-97,120
6-97,101
7-95,1
7-97,86
8-90,1
8-95,2
8-96,5
8-97,95
9-86,1
9-95,2
9-96,1
9-97,111
