DATE,HOMICIDIOS_MUJERES
1-94,4
1-95,109
1-95,2
1-99,10
10-94,3
10-95,109
11-94,3
11-95,144
12-94,10
12-95,116
2-91,1
2-94,1
2-95,123
3-94,1
3-95,146
4-95,112
5-88,1
5-94,1
5-95,131
6-90,1
6-94,1
6-95,123
7-93,1
7-94,1
7-95,137
8-75,1
8-95,119
8-99,1
9-50,1
9-94,2
9-95,111
