DATE,HOMICIDIOS_MUJERES
4-5-2020,5
4-6-2020,7
4-7-2020,14
4-8-2020,13
4-9-2020,5
5-1-2019,1
5-1-2020,17
5-10-2020,9
5-11-2020,13
5-12-2020,10
5-13-2020,9
5-14-2020,11
5-15-2020,14
5-16-2020,12
5-17-2020,15
5-18-2020,16
5-19-2020,8
5-2-2020,12
5-20-2020,7
5-21-2020,9
5-22-2020,8
5-23-2004,1
5-23-2020,8
5-24-2020,13
5-25-2020,9
5-26-2020,12
5-27-2020,6
5-28-2020,9
5-29-2020,6
5-3-2019,1
5-3-2020,8
5-30-2020,10
5-31-2020,7
5-4-2020,10
5-5-2020,9
5-6-2020,7
5-7-2020,9
5-8-2020,5
5-9-2020,10
6-1-2014,1
6-1-2020,6
6-1-2020,5
6-10-2020,12
6-11-2020,18
6-12-2020,17
6-13-2020,9
6-14-2020,8
6-15-2020,11
6-16-2020,10
6-17-2020,8
6-18-2020,18
6-19-2020,4
6-2-2020,13
6-20-2020,12
6-21-2019,1
6-21-2020,13
6-22-2020,7
6-23-2020,2
6-24-2020,9
6-25-2020,11
6-26-2020,9
6-27-2020,10
6-28-2020,12
6-29-2020,13
6-3-2020,4
6-30-2019,1
6-30-2020,9
6-4-2020,13
6-5-2020,12
6-6-2019,1
6-6-2020,10
6-7-2020,11
6-8-2020,14
6-9-2020,11
7-1-2019,1
7-1-2020,8
7-1-2020,4
7-10-2020,9
7-11-2020,5
7-12-2020,13
7-13-2020,18
7-14-2019,1
7-14-2020,9
7-15-2020,8
7-16-2020,11
7-17-2020,18
7-18-2018,1
7-18-2020,13
7-19-2019,1
7-19-2020,14
7-2-2020,6
7-20-2019,1
7-20-2020,10
7-21-2020,7
7-22-2020,8
7-23-2020,9
7-24-2020,21
7-25-2020,13
7-26-2020,12
7-27-2018,1
7-27-2020,7
7-28-2020,14
7-29-2020,10
7-3-2020,7
7-30-2020,9
7-31-2020,12
7-4-2019,1
7-4-2020,11
7-5-2020,17
7-6-2020,25
7-7-2020,6
7-8-2020,8
7-9-2020,14
8-1-2020,4
8-1-2020,20
8-10-2020,15
8-11-2019,1
8-11-2020,5
8-12-2020,10
8-13-2019,1
8-13-2020,7
8-14-2020,10
8-15-2018,1
8-15-2020,13
8-16-2020,9
8-17-2020,9
8-18-2020,10
8-19-2020,9
8-2-2020,11
8-20-2020,11
8-21-2020,6
8-22-2020,13
8-23-2020,18
8-24-2020,7
8-25-2020,8
8-26-2020,12
8-27-2019,1
8-27-2020,8
8-28-2020,8
8-29-2020,10
8-3-2020,6
8-30-2020,8
8-31-2020,15
8-4-2018,1
8-4-2019,1
8-4-2020,5
8-5-2016,1
8-5-2020,11
8-6-2020,7
8-7-2020,8
8-8-2019,1
8-8-2020,12
8-9-2020,7
9-1-2020,8
9-10-2020,21
9-11-2020,11
9-12-2020,7
9-13-2020,15
9-14-2020,15
9-15-2020,8
9-16-2020,13
9-17-2020,13
9-18-2019,1
9-18-2020,5
9-19-2020,15
9-2-2020,15
9-20-2019,1
9-20-2020,12
9-21-2018,1
9-21-2020,16
9-22-2020,10
9-23-2020,5
9-24-2020,11
9-25-2020,9
9-26-2020,10
9-27-2019,1
9-27-2020,17
9-28-2020,8
9-29-2020,9
9-3-2020,8
9-30-2020,10
9-4-2020,11
9-5-2020,13
9-6-2020,8
9-7-2020,10
9-8-2020,11
9-9-2017,1
9-9-2020,10
